event_id,meeting_id,quality_label,peak_second,onset_second,offset_second,temporal_position,timing_bin,joint_corroborated,peak_entropy,combined_delta,z_delta_entropy,z_delta_pct_det,peak_pct_det,peak_rmse,meeting_duration_seconds,window_start_second,window_end_second,segment_n_turns,trigger_type,trigger_subtype,smm_dimension,confidence,content_summary,justification,classifier,reclassified_v3
evt_152,2025.03.31startup_b,include_with_caution,1834,1821,1852,0.2899146380018969,early,True,1.909227029838433,0.301293165004485,0.1059743967896587,0.4966119332193113,95.97632189424846,0.3412856558056937,6326.0,1654,2014,41,functional_reorientation,FR_procedural,smm_task,conf_medium,"Team shifts from debating CAC/conversion metrics to reviewing a task list with multiple pending items, contact follow-ups, research updates, and slide revisions across several speakers.","The excerpt shows a meeting phase transition: the team wraps up a metrics discussion (Speaker 1 advising not to worry about CAC/UNRESOLVED_ENTITY now), then moves into a rapid task-review sequence covering pending contacts, research on Green/external parties, Pit Wise content updates, and slide preparation. Multiple speakers contribute brief status updates. No frame-disrupting divergence or invalidation is evident — this is routine progress review and topic switching.",corrected_prompt_v3,True
evt_153,2025.03.31startup_b,include_with_caution,1923,1921,1926,0.3039835599114764,early,True,1.557672567089349,0.1626565686688202,0.1031086072523964,0.222204530085244,95.76479344994418,0.3292483600040788,6326.0,1743,2103,39,cognitive_perturbation,CP_divergence,smm_task,conf_medium,"Team reviews action items and pending tasks, then Speaker 1 corrects Speaker 5's misunderstanding of 'patrimônio líquido' (net equity), explaining it as the difference between assets and liabilities, not accumulated revenue.","Speaker 5 defines 'patrimônio líquido' as accumulated startup revenue, and Speaker 1 explicitly corrects this: 'Patrimônio líquido é a diferença entre ativos e passivos da empresa.' This reveals a concrete conceptual divergence about a financial term central to their cost/investment model. The correction is not merely enriching — it invalidates Speaker 5's framing of the financial structure.",corrected_prompt_v3,True
evt_154,2025.03.31startup_b,include_with_caution,4706,4706,4706,0.7439140056907999,late,False,1.545103633222057,0.9557919375719904,1.1338267107364737,0.7777571644075073,98.86734801390791,0.4061928390642801,6326.0,4526,4886,29,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"Speaker 2 presents four pitch deck versions (Portuguese/English, full/elevator) incorporating feedback from Octa startup recommending a dual business model: marketplace and B2B managed service for large clients like PARTNER_A.","The excerpt shows Speaker 2 walking through a newly prepared pitch deck, presenting the Octa recommendation for a dual-model approach. While the dual model could imply strategic revision, the team processes it as enrichment of an existing direction rather than disruption. The high entropy likely reflects simultaneous topic shifts: financial accounting discussion, scheduling logistics, and a detailed pitch deck walkthrough—multiple threads converging, not a frame-breaking event.",corrected_prompt_v3,True
evt_155,2025.03.31startup_b,include_with_caution,6164,6149,6175,0.97439140056908,late,False,1.7824040490028112,0.5301249400028524,0.6652065991019261,0.3950432809037786,98.33453645457358,0.7893809325939132,6326.0,5984,6344,32,functional_reorientation,FR_procedural,smm_constraints,conf_high,"Meeting closes with scheduling of next steps, mentor shares personal finance anecdote, team confirms room booking and pitch preparation timeline for Wednesday deadline.","The excerpt shows a meeting wind-down: Speaker 2 summarizes remaining pitch work, Speaker 5 volunteers to draft course content, the team coordinates room reservations, and Speaker 1 delivers closing encouragement plus an extended personal anecdote about finance education. No assumption is invalidated, no divergence surfaces, and no forced revision occurs. The entropy spike likely reflects simultaneous topic shifts—scheduling, praise, storytelling, and farewells—rather than any frame-disrupting event.",corrected_prompt_v3,True
evt_156,2025.04.07startup_a,include,436,424,449,0.0734872745659868,early,True,1.5732230293875171,0.2749941397141267,0.2636889842445475,0.2862992951837058,95.08079847908743,0.5364679287665488,,256,616,35,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"Multiple topics converge rapidly: media-driven bookings, Evolution letter of intent, site metrics suggestion, financial categorization of software investment, and a pivot away from building proprietary software.",The entropy spike reflects simultaneous topic layering rather than a single disruptive event. Speaker 2 explicitly flags 'tô bagunçando um pouco aqui a ordem' while introducing the possibility of abandoning proprietary software development — a generative tension requiring the team to reconsider a prior investment assumption. Speaker 1 also introduces a new framing around expense categorization. These enrich and complicate the shared frame without clearly invalidating a prior plan.,corrected_prompt_v3,True
evt_157,2025.04.07startup_a,include,555,523,581,0.0935445811562447,early,False,1.4919310878474152,0.3399590673590806,0.2034828075132459,0.4764353272049152,96.1071107110711,0.6294407844724759,,375,735,32,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"Speaker 2 introduces a pivot away from proprietary software investment, noting existing charging software and partner infrastructure may eliminate that need, while mentor reframes software costs as investment not expense.","Two overlapping disruptions occur: Speaker 1 challenges the team's financial categorization (software as investment vs. expense), and Speaker 2 reveals the team has reconsidered building proprietary software entirely, citing available alternatives. Speaker 2 explicitly flags 'bagunçando a ordem' (disrupting the order), signaling this is not routine elaboration but a live strategic reconsideration that challenges prior assumptions about technology investment.",corrected_prompt_v3,True
evt_158,2025.04.07startup_a,include,1719,1702,1744,0.2897353783920445,early,False,1.584576851106354,0.1359874589293023,0.1609498384625041,0.1110250793961006,96.53634216741013,0.3399329039800292,,1539,1899,47,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"Team discusses adapting pitch materials for different investors (galão vs. UNRESOLVED_ENTITY), then debates whether to print a Transglobe validation email or cite it in slides, with mentor reframing credibility logic.","The excerpt shows multi-topic elaboration: refining slide content for different audiences, handling a partner validation email, and mentor commentary on audit credibility. The mentor's point about printed emails being forgeable is a new framing, but the team quickly integrates it without revising their core approach — they settle on citing the source in the slide. No assumption is invalidated and no divergence emerges; the discussion enriches the existing pitch preparation plan.",corrected_prompt_v3,True
evt_159,2025.04.07startup_a,include,1889,1876,1922,0.3183886735209843,early,False,1.5749691486891677,0.4740667460198715,0.3523824078013534,0.5957510842383897,96.9648816144923,0.4253223063592319,,1709,2069,41,cognitive_perturbation,CP_constraint,smm_strategy,conf_high,"Mentor challenges the team's plan to print the Transglobe email as investor proof, arguing it could be fabricated; team converges on citing it with source metadata in the slide instead.","The mentor's audit experience introduces a constraint the team had not considered: printed emails can be forged, so physical copies lack credibility. This invalidates the team's assumption that printing the email would serve as strong proof for angel investors. The team then revises their approach—keeping the quote in the slide with date/source attribution—rather than printing. This is a constraint discovery that disrupts the existing plan.",corrected_prompt_v3,True
evt_160,2025.04.07startup_b,include_with_caution,475,466,485,0.0732685485114915,early,False,1.9645088140395317,0.0639465014568764,0.0693110362481622,0.0585819666655906,94.20226993421528,0.389213932043478,6483.0,295,655,65,cognitive_perturbation,CP_constraint,smm_goals,conf_high,"A high-level evaluator tells the team their project is 2–3 years too early for the market, introducing a timing constraint on their roadmap.","Ronaldo's assessment that the venture would be easier to develop in two to three years is a credible external evaluation that forces the team to confront a timing constraint they had not fully acknowledged. This is CP_constraint because the limitation — market readiness — is now placed on the table by a qualified external source and must be factored into the team's priorities and goals. smm_goals is the primary dimension affected, as the intended timeline and commercialization targets are now in question.",calibration,False
evt_161,2025.04.07startup_b,include_with_caution,643,638,650,0.0991824772481875,early,False,1.8924144226173405,0.2366689504074513,0.177247323259951,0.2960905775549516,98.19441795409752,0.3655892317452259,6483.0,463,823,40,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"Speaker 5 reveals an unexpected meeting with a motor division executive who endorsed the startup's model and offered a concrete MVP opportunity inside the factory, reframing the 'why now' question.","Speaker 5 introduces genuinely new information: an unplanned meeting with a senior executive who validated the business model and proposed a real MVP deployment using in-house batteries. This enriches the team's shared frame — particularly around the 'why now' investor question they were struggling to answer — but does not invalidate existing plans or reveal conflicting assumptions. The team processes this as a positive development that strengthens their pitch, not as a disruption requiring plan revision.",corrected_prompt_v3,True
evt_162,2025.04.07startup_b,include_with_caution,1249,1245,1254,0.1926577201912694,early,False,1.879849814356276,0.1131757192426081,0.1422719273576801,0.084079511127536,98.11239115149549,0.2510892737673205,6483.0,1069,1429,35,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,"Speaker 2 reports a VP of Marketing meeting where the executive validated circularity strategy, questioned demand sources and governance, and expressed strong interest—prompting the team to connect this feedback to their current pitch framing.","The VP's feedback enriches the team's existing strategy rather than disrupting it: he validated circularity, questioned demand and governance (already acknowledged concerns), and extended the meeting voluntarily. The team integrates this as confirmation, not contradiction. No assumption is invalidated, no divergence surfaces, and no forced revision occurs. The entropy spike reflects topic transition and multi-speaker elaboration of new external information.",corrected_prompt_v3,True
evt_163,2025.04.07startup_b,include_with_caution,1699,1691,1706,0.2620700293074194,early,False,1.9047049598753052,0.1711722490997747,0.3362799013785469,0.0060645968210023,97.53508086086993,0.1933477653137563,6483.0,1519,1879,35,functional_reorientation,FR_attention,smm_strategy,conf_medium,"Mentor reframes the absence of a final pitch presentation as non-critical, suggesting informal conversations with key committee members already substitute for it, then team shifts to reviewing site metrics.","Speaker 1 introduces the idea that individual conversations with committee members (hashi, linda, Rider) have effectively replaced the formal pitch, reframing what seemed like a missed opportunity. Speaker 2 confirms prior disappointment ('bem desgostoso'), indicating a shift in framing. However, this enriches rather than disrupts the shared frame — no assumption is invalidated, no plan requires revision. The discussion then transitions to metrics review, a clear topic switch.",corrected_prompt_v3,True
evt_164,2025.04.07startup_b,include_with_caution,2529,2524,2531,0.3900971772327626,middle,True,1.8713911422135576,0.187715547321586,0.0474251253558361,0.3280059692873359,92.47728170683524,0.2616182539534079,6483.0,2349,2709,48,functional_reorientation,FR_procedural,smm_task,conf_high,"Team reviews multiple pending action items—Green company identity, ad campaign budget, partner meeting acceptance—while Speaker 5 redirects focus toward tomorrow's pitch preparation over background research tasks.","The excerpt shows a structured task-review sweep: checking on Green company research, ad campaign adjustments, and pending meeting acceptances. Speaker 5 explicitly deprioritizes the Green company investigation in favor of pitch preparation ('deixar de backup e agora se preparar especificamente para o kit de amanhã'). No assumption is invalidated, no divergence surfaces, and no forced revision occurs. The entropy spike reflects simultaneous multi-topic processing across several action items, not a frame-disrupting event.",corrected_prompt_v3,True
evt_165,2025.04.07startup_b,include_with_caution,2590,2589,2591,0.3995064013573963,middle,True,1.8525868255523328,0.1653447101642424,0.1781921670906725,0.1524972532378123,90.04924435388011,0.3320976075586127,6483.0,2410,2770,57,functional_reorientation,FR_elaboration,smm_task,conf_high,"Team reviews action items list, clarifying status of partner contacts, ad campaign decisions, and pitch preparation, with brief confusion about 'Green' company identity and its relevance.","The excerpt shows a structured action-item review: scheduling meetings, checking ad campaign status, confirming pitch materials. The brief confusion about 'Green' company identity (t=2500–2577) is quickly resolved without disrupting the team's frame — Speaker 5 explicitly deprioritizes it as backup. No assumption is invalidated, no divergence persists, and no forced revision occurs. This is routine progress review with topic switches.",corrected_prompt_v3,True
evt_166,2025.04.07startup_b,include_with_caution,2663,2651,2674,0.4107666203917939,middle,True,1.993098918362596,0.8150315324084509,0.1268617103695195,1.5032013544473823,91.19099177132958,1.5045756344119567,6483.0,2483,2843,64,functional_reorientation,FR_procedural,smm_task,conf_high,"Team reviews a task backlog item-by-item, checking completion status of multiple parallel actions (Green company research, ad campaign, pitch prep, legal research, meeting scheduling) ahead of tomorrow's pitch.","The excerpt shows Speaker 5 systematically reading through a task list and team members confirming status ('já fez,' 'feito,' 'não aceitou ainda'). The high entropy reflects simultaneous multi-topic coverage across several parallel workstreams, not a frame-disrupting event. No divergence, invalidation, or forced revision occurs — the team is collectively accounting for task progress and closing items before the pitch.",corrected_prompt_v3,True
evt_167,2025.04.14startup_a,include_with_caution,1334,1332,1339,0.21429718875502,early,False,1.4966777416164074,0.2564465142949396,0.4673854475872944,0.0455075810025848,98.9020661539887,0.1937890035453265,6225.0,1154,1514,21,functional_reorientation,FR_procedural,smm_task,conf_medium,"Mentor redirects the team from passive agenda review toward actively working on pitch improvements in real time, prompting a live pivot to opening the recorded pitch and reviewing feedback comments together.","The high entropy reflects overlapping voices and a meeting-within-a-meeting shift: Speaker 1 challenges the team to use the current session productively ('vocês querem aproveitar esse tempo agora'), Speaker 4 proposes reviewing pitch feedback, and Speaker 2 agrees. This is a phase transition and procedural reorientation — no assumption is invalidated, no divergence surfaces. The team converges on a new immediate activity without disrupting their shared frame.",corrected_prompt_v3,True
evt_168,2025.04.14startup_a,include_with_caution,3915,3912,3918,0.6289156626506024,middle,False,1.4561112661478437,0.4018544905035749,0.5257141831057189,0.2779947979014309,98.96235200212853,0.3788473006895664,6225.0,3735,4095,32,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"Mentor raises corruption concerns about LOCATION_A partnerships, then Speaker 2 introduces an unaddressed investor question about mobile vs. fixed charger speed equivalence, prompting multi-party technical clarification.","Two distinct perturbations occur: the mentor's warning about corrupt practices in LOCATION_A challenges the team's partnership assumptions, and Speaker 2 surfaces a recurring investor objection—charging speed equivalence—that was never addressed in their pitch. The charging speed exchange reveals the team lacked a shared, clear framing of their value proposition, generating genuine evaluative tension across multiple speakers.",corrected_prompt_v3,True
evt_169,2025.04.14startup_a,include_with_caution,3976,3966,3986,0.638714859437751,middle,False,1.5588158799768146,0.2282109147297188,0.1121026373278556,0.3443191921315821,98.06425976385104,0.1829426360883035,6225.0,3796,4156,33,cognitive_perturbation,CP_invalidation,smm_strategy,conf_high,"Team discovers their pitch never addressed charging speed equivalence; a first-time high-level observer's question reveals this gap, prompting collective re-evaluation of how to frame mobile vs. fixed charger performance.","Speaker 2 flags that the team 'never mentions' charging speed equivalence in their presentation, surfacing an omission exposed by an external stakeholder's repeated questioning. This is not routine elaboration — it reveals an incomplete assumption in their pitch strategy. The subsequent debate about whether mobile chargers are equal, slower, or superior to fixed chargers shows genuine divergence in team understanding, qualifying as CP_invalidation.",corrected_prompt_v3,True
evt_170,2025.04.14startup_a,include_with_caution,4155,4152,4161,0.6674698795180722,late,False,1.5125568756434098,0.4855982168577232,0.1867990518159948,0.7843973818994515,96.82831096480122,0.7243593371546133,6225.0,3975,4335,39,functional_reorientation,FR_elaboration,smm_task,conf_medium,The facilitator pushes the team to articulate that their mobile charging technology is equivalent to the best fixed fast-chargers for heavy vehicles.,The facilitator is helping the team sharpen their technical positioning claim — that their solution matches fixed fast chargers for trucks because large batteries require fast charging anyway. This is FR_elaboration because the team is detailing and clarifying an existing value-proposition line without challenging the shared strategic frame. smm_task is affected as the team refines its understanding of what their product actually delivers.,calibration,False
evt_171,2025.04.14startup_a,include_with_caution,4373,4362,4383,0.7024899598393575,late,True,1.5822671693137729,0.1562610040295309,0.2787377503663382,0.0337842576927235,95.96862564161717,0.3060505614391279,6225.0,4193,4553,41,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"Mentor points out that the current slide (Irineu's) visually underrepresents STARTUP_A, prompting a collaborative redesign discussion to equally highlight all three partners in the ecosystem.","Speaker 1 observes that the slide gives prominence to Irineu while STARTUP_A appears absent ('vocês estão enfatizando Irineu e esqueceram a mais'). This triggers a realization that the existing slide belongs to Irineu, not the startup, and the team pivots to designing a new slide with equal visual weight for all partners. This is generative tension: a new framing possibility requires evaluating revision of their presentation approach.",corrected_prompt_v3,True
evt_172,2025.04.14startup_a,include_with_caution,4505,4501,4508,0.7236947791164658,late,False,1.4776169519137876,0.1410627839461824,0.0325217320816818,0.249603835810683,96.80931403398364,0.2722181048367014,6225.0,4325,4685,32,functional_reorientation,FR_elaboration,smm_strategy,conf_medium,Mentor redirects team from presenting Irineu's slide to designing a new slide showing STARTUP_A as equal partner alongside Irineu and Milencio in PARTNER_A's ecosystem portfolio.,"Speaker 1 introduces a reframing suggestion: instead of a slide emphasizing Irineu, create one showing all three partners equally sized, leveraging emotional positioning. This generates collective evaluation of slide strategy and visual logic. However, the team absorbs and builds on this without resistance or revealed misalignment — it enriches the presentation approach rather than disrupting an existing frame. The discussion remains constructive elaboration of pitch strategy.",corrected_prompt_v3,True
evt_173,2025.04.14startup_a,include_with_caution,4686,4676,4696,0.7527710843373494,late,False,1.5749691486891673,0.0720150182042259,0.0225487279487343,0.1214813084597176,99.48321517041086,0.2931423820096693,6225.0,4506,4866,27,cognitive_perturbation,CP_generative,smm_strategy,conf_medium,"Mentor reframes startup's positioning by highlighting mobile charging as the core differentiator, arguing it was the original winning insight that distinguished them from competitors like Irineu, prompting reflection on portfolio slide strategy.","The mentor introduces a generative reframe: the startup's mobile solution is their true differentiator, not charging per se. He explicitly states 'se a gente tivesse hoje dizendo que a solução de vocês era carregar... vocês tinham caído fora,' prompting the team to reconsider how they present themselves relative to partners. This requires evaluating whether their current slide approach adequately captures this strategic identity, creating genuine evaluative tension rather than routine elaboration.",corrected_prompt_v3,True
evt_174,2025.04.14startup_a,include_with_caution,5303,5286,5322,0.8518875502008032,late,False,1.5822671693137729,0.0959170164466319,0.1153257470450279,0.0765082858482359,97.15872142464109,0.2497926344590469,6225.0,5123,5483,38,functional_reorientation,FR_social,smm_none,conf_high,"Team converges on a slide restructuring idea for PARTNER_A services, then transitions into closing affirmations, meeting rating, and mentor's reflective commentary on regional innovation and the startup's broader potential.","The excerpt shows convergence around a slide design decision (Speaker 4 proposes a PARTNER_A services slide; Speaker 1 affirms 'anota o slide'), followed by meeting closure rituals: rating the session, scheduling next steps, and mentor offering encouragement and regional reflection. No assumption is invalidated, no divergence surfaces, and no forced revision occurs. The entropy spike likely reflects the rapid topic shift from tactical slide discussion to social/relational closing exchanges.",corrected_prompt_v3,True
evt_175,2025.04.14startup_a,include_with_caution,5620,5600,5630,0.9028112449799196,late,True,1.5732230293875171,0.4743188971139985,0.2558797761787736,0.6927580180492235,94.86455981941307,0.6809499762612343,6225.0,5440,5800,25,functional_reorientation,FR_social,smm_none,conf_high,"Mentor Speaker 1 delivers closing remarks praising the startup team, acknowledges this is likely their final scheduled meeting, and exchanges farewell gratitude with Speakers 2 and 4.","The excerpt shows a meeting closure sequence: Speaker 1 offers congratulatory and farewell remarks ('foi um prazer enorme trabalhar com vocês'), Speakers 2 and 4 express gratitude, and logistics for an upcoming in-person visit to PARTNER_A are briefly noted. No assumption is invalidated, no divergence surfaces, and no new idea requiring frame revision is introduced. The entropy spike likely reflects the emotional register shift and overlapping affective exchanges characteristic of closing rituals.",corrected_prompt_v3,True
evt_176,2025.04.14startup_b,include,4021,3994,4034,0.7720814132104454,late,True,1.7716486830601688,0.8023765219225335,0.3436817205630531,1.261071323282014,96.084531846199,0.9875097562981368,,3841,4201,45,functional_reorientation,FR_procedural,smm_task,conf_high,"Team shifts from strategic discussion to coordinating meeting agenda notes across tools (WhatsApp vs. shared doc), then Speaker 4 begins drafting agenda items for Wednesday's partner meeting in real time.","The peak occurs as the team negotiates which tool to use for note-taking (WhatsApp, a shared doc, or a projected screen), then Speaker 4 begins writing agenda items aloud. This is procedural coordination — assigning agenda structure for an upcoming meeting — not a frame-disrupting discovery. No divergence, invalidation, or generative tension requiring frame revision is evident; the team is organizing how to capture and present an already-discussed plan.",corrected_prompt_v3,True
